gameIdx,team_tri,gameid,teamloc,goals,win,seasonIdx,gameDate,gameEnd
FLA_DAL_2024-11-01,FLA,2024020168,away,6,1,2,2024-11-01,REG
FLA_DAL_2024-11-01,DAL,2024020168,home,4,0,2,2024-11-01,REG
OTT_NYR_2024-11-01,OTT,2024020170,away,1,0,2,2024-11-01,REG
OTT_NYR_2024-11-01,NYR,2024020170,home,2,1,2,2024-11-01,REG
WPG_CBJ_2024-11-01,WPG,2024020171,away,6,1,2,2024-11-01,REG
WPG_CBJ_2024-11-01,CBJ,2024020171,home,2,0,2,2024-11-01,REG
NYI_BUF_2024-11-01,NYI,2024020169,away,4,1,2,2024-11-01,REG
NYI_BUF_2024-11-01,BUF,2024020169,home,3,0,2,2024-11-01,REG
TBL_MIN_2024-11-01,TBL,2024020172,away,3,0,2,2024-11-01,REG
TBL_MIN_2024-11-01,MIN,2024020172,home,5,1,2,2024-11-01,REG
NJD_CGY_2024-11-01,NJD,2024020173,away,0,0,2,2024-11-01,REG
NJD_CGY_2024-11-01,CGY,2024020173,home,3,1,2,2024-11-01,REG
DAL_FLA_2024-11-02,DAL,2024020174,away,2,0,2,2024-11-02,REG
DAL_FLA_2024-11-02,FLA,2024020174,home,4,1,2,2024-11-02,REG
BOS_PHI_2024-11-02,BOS,2024020175,away,3,1,2,2024-11-02,REG
BOS_PHI_2024-11-02,PHI,2024020175,home,0,0,2,2024-11-02,REG
CHI_LAK_2024-11-02,CHI,2024020176,away,4,1,2,2024-11-02,SO
CHI_LAK_2024-11-02,LAK,2024020176,home,3,0,2,2024-11-02,SO
CBJ_WSH_2024-11-02,CBJ,2024020177,away,2,0,2,2024-11-02,REG
CBJ_WSH_2024-11-02,WSH,2024020177,home,7,1,2,2024-11-02,REG
MTL_PIT_2024-11-02,MTL,2024020180,away,1,0,2,2024-11-02,REG
MTL_PIT_2024-11-02,PIT,2024020180,home,3,1,2,2024-11-02,REG
BUF_DET_2024-11-02,BUF,2024020179,away,1,0,2,2024-11-02,REG
BUF_DET_2024-11-02,DET,2024020179,home,2,1,2,2024-11-02,REG
SEA_OTT_2024-11-02,SEA,2024020178,away,0,0,2,2024-11-02,REG
SEA_OTT_2024-11-02,OTT,2024020178,home,3,1,2,2024-11-02,REG
TOR_STL_2024-11-02,TOR,2024020181,away,2,0,2,2024-11-02,REG
TOR_STL_2024-11-02,STL,2024020181,home,4,1,2,2024-11-02,REG
COL_NSH_2024-11-02,COL,2024020182,away,2,0,2,2024-11-02,REG
COL_NSH_2024-11-02,NSH,2024020182,home,5,1,2,2024-11-02,REG
VAN_SJS_2024-11-02,VAN,2024020184,away,3,1,2,2024-11-02,REG
VAN_SJS_2024-11-02,SJS,2024020184,home,2,0,2,2024-11-02,REG
UTA_VGK_2024-11-02,UTA,2024020183,away,3,0,2,2024-11-02,OT
UTA_VGK_2024-11-02,VGK,2024020183,home,4,1,2,2024-11-02,OT
NYI_NYR_2024-11-03,NYI,2024020185,away,2,0,2,2024-11-03,REG
NYI_NYR_2024-11-03,NYR,2024020185,home,5,1,2,2024-11-03,REG
TBL_WPG_2024-11-03,TBL,2024020186,away,4,0,2,2024-11-03,REG
TBL_WPG_2024-11-03,WPG,2024020186,home,7,1,2,2024-11-03,REG
WSH_CAR_2024-11-03,WSH,2024020188,away,2,0,2,2024-11-03,REG
WSH_CAR_2024-11-03,CAR,2024020188,home,4,1,2,2024-11-03,REG
SEA_BOS_2024-11-03,SEA,2024020187,away,0,0,2,2024-11-03,REG
SEA_BOS_2024-11-03,BOS,2024020187,home,2,1,2,2024-11-03,REG
TOR_MIN_2024-11-03,TOR,2024020189,away,1,0,2,2024-11-03,OT
TOR_MIN_2024-11-03,MIN,2024020189,home,2,1,2,2024-11-03,OT
CHI_ANA_2024-11-03,CHI,2024020191,away,4,1,2,2024-11-03,REG
CHI_ANA_2024-11-03,ANA,2024020191,home,2,0,2,2024-11-03,REG
EDM_CGY_2024-11-03,EDM,2024020190,away,4,1,2,2024-11-03,REG
EDM_CGY_2024-11-03,CGY,2024020190,home,2,0,2,2024-11-03,REG
LAK_NSH_2024-11-04,LAK,2024020192,away,3,1,2,2024-11-04,REG
LAK_NSH_2024-11-04,NSH,2024020192,home,0,0,2,2024-11-04,REG
NJD_EDM_2024-11-04,NJD,2024020193,away,3,1,2,2024-11-04,REG
NJD_EDM_2024-11-04,EDM,2024020193,home,0,0,2,2024-11-04,REG
CGY_MTL_2024-11-05,CGY,2024020196,away,3,1,2,2024-11-05,OT
CGY_MTL_2024-11-05,MTL,2024020196,home,2,0,2,2024-11-05,OT
OTT_BUF_2024-11-05,OTT,2024020194,away,1,0,2,2024-11-05,REG
OTT_BUF_2024-11-05,BUF,2024020194,home,5,1,2,2024-11-05,REG
BOS_TOR_2024-11-05,BOS,2024020195,away,0,0,2,2024-11-05,REG
BOS_TOR_2024-11-05,TOR,2024020195,home,4,1,2,2024-11-05,REG
PHI_CAR_2024-11-05,PHI,2024020197,away,4,0,2,2024-11-05,REG
PHI_CAR_2024-11-05,CAR,2024020197,home,6,1,2,2024-11-05,REG
PIT_NYI_2024-11-05,PIT,2024020198,away,3,0,2,2024-11-05,SO
PIT_NYI_2024-11-05,NYI,2024020198,home,4,1,2,2024-11-05,SO
TBL_STL_2024-11-05,TBL,2024020199,away,2,0,2,2024-11-05,REG
TBL_STL_2024-11-05,STL,2024020199,home,3,1,2,2024-11-05,REG
UTA_WPG_2024-11-05,UTA,2024020201,away,0,0,2,2024-11-05,REG
UTA_WPG_2024-11-05,WPG,2024020201,home,3,1,2,2024-11-05,REG
LAK_MIN_2024-11-05,LAK,2024020200,away,5,1,2,2024-11-05,REG
LAK_MIN_2024-11-05,MIN,2024020200,home,1,0,2,2024-11-05,REG
SEA_COL_2024-11-05,SEA,2024020202,away,3,0,2,2024-11-05,REG
SEA_COL_2024-11-05,COL,2024020202,home,6,1,2,2024-11-05,REG
VAN_ANA_2024-11-05,VAN,2024020203,away,5,1,2,2024-11-05,REG
VAN_ANA_2024-11-05,ANA,2024020203,home,1,0,2,2024-11-05,REG
CBJ_SJS_2024-11-05,CBJ,2024020204,away,1,0,2,2024-11-05,OT
CBJ_SJS_2024-11-05,SJS,2024020204,home,2,1,2,2024-11-05,OT
NSH_WSH_2024-11-06,NSH,2024020205,away,2,0,2,2024-11-06,REG
NSH_WSH_2024-11-06,WSH,2024020205,home,3,1,2,2024-11-06,REG
DET_CHI_2024-11-06,DET,2024020206,away,4,1,2,2024-11-06,REG
DET_CHI_2024-11-06,CHI,2024020206,home,1,0,2,2024-11-06,REG
VGK_EDM_2024-11-06,VGK,2024020207,away,4,1,2,2024-11-06,REG
VGK_EDM_2024-11-06,EDM,2024020207,home,2,0,2,2024-11-06,REG
MTL_NJD_2024-11-07,MTL,2024020212,away,3,0,2,2024-11-07,REG
MTL_NJD_2024-11-07,NJD,2024020212,home,5,1,2,2024-11-07,REG
NSH_FLA_2024-11-07,NSH,2024020211,away,2,0,2,2024-11-07,REG
NSH_FLA_2024-11-07,FLA,2024020211,home,6,1,2,2024-11-07,REG
CGY_BOS_2024-11-07,CGY,2024020208,away,3,0,2,2024-11-07,OT
CGY_BOS_2024-11-07,BOS,2024020208,home,4,1,2,2024-11-07,OT
PIT_CAR_2024-11-07,PIT,2024020214,away,1,0,2,2024-11-07,REG
PIT_CAR_2024-11-07,CAR,2024020214,home,5,1,2,2024-11-07,REG
NYI_OTT_2024-11-07,NYI,2024020209,away,4,1,2,2024-11-07,REG
NYI_OTT_2024-11-07,OTT,2024020209,home,2,0,2,2024-11-07,REG
BUF_NYR_2024-11-07,BUF,2024020213,away,6,1,2,2024-11-07,REG
BUF_NYR_2024-11-07,NYR,2024020213,home,1,0,2,2024-11-07,REG
PHI_TBL_2024-11-07,PHI,2024020210,away,2,1,2,2024-11-07,SO
PHI_TBL_2024-11-07,TBL,2024020210,home,1,0,2,2024-11-07,SO
CHI_DAL_2024-11-07,CHI,2024020216,away,1,0,2,2024-11-07,REG
CHI_DAL_2024-11-07,DAL,2024020216,home,3,1,2,2024-11-07,REG
UTA_STL_2024-11-07,UTA,2024020215,away,4,1,2,2024-11-07,REG
UTA_STL_2024-11-07,STL,2024020215,home,2,0,2,2024-11-07,REG
COL_WPG_2024-11-07,COL,2024020217,away,0,0,2,2024-11-07,REG
COL_WPG_2024-11-07,WPG,2024020217,home,1,1,2,2024-11-07,REG
VAN_LAK_2024-11-07,VAN,2024020218,away,4,1,2,2024-11-07,REG
VAN_LAK_2024-11-07,LAK,2024020218,home,2,0,2,2024-11-07,REG
MIN_SJS_2024-11-07,MIN,2024020219,away,5,1,2,2024-11-07,REG
MIN_SJS_2024-11-07,SJS,2024020219,home,2,0,2,2024-11-07,REG
DET_TOR_2024-11-08,DET,2024020220,away,1,0,2,2024-11-08,REG
DET_TOR_2024-11-08,TOR,2024020220,home,3,1,2,2024-11-08,REG
PIT_WSH_2024-11-08,PIT,2024020221,away,4,1,2,2024-11-08,REG
PIT_WSH_2024-11-08,WSH,2024020221,home,2,0,2,2024-11-08,REG
VGK_SEA_2024-11-08,VGK,2024020223,away,3,0,2,2024-11-08,OT
VGK_SEA_2024-11-08,SEA,2024020223,home,4,1,2,2024-11-08,OT
MIN_ANA_2024-11-08,MIN,2024020222,away,5,1,2,2024-11-08,REG
MIN_ANA_2024-11-08,ANA,2024020222,home,2,0,2,2024-11-08,REG
CGY_BUF_2024-11-09,CGY,2024020224,away,2,0,2,2024-11-09,SO
CGY_BUF_2024-11-09,BUF,2024020224,home,3,1,2,2024-11-09,SO
DAL_WPG_2024-11-09,DAL,2024020230,away,1,0,2,2024-11-09,REG
DAL_WPG_2024-11-09,WPG,2024020230,home,4,1,2,2024-11-09,REG
PHI_FLA_2024-11-09,PHI,2024020225,away,3,0,2,2024-11-09,SO
PHI_FLA_2024-11-09,FLA,2024020225,home,4,1,2,2024-11-09,SO
WSH_STL_2024-11-09,WSH,2024020229,away,8,1,2,2024-11-09,REG
WSH_STL_2024-11-09,STL,2024020229,home,1,0,2,2024-11-09,REG
MTL_TOR_2024-11-09,MTL,2024020227,away,1,0,2,2024-11-09,REG
MTL_TOR_2024-11-09,TOR,2024020227,home,4,1,2,2024-11-09,REG
OTT_BOS_2024-11-09,OTT,2024020226,away,3,1,2,2024-11-09,OT
OTT_BOS_2024-11-09,BOS,2024020226,home,2,0,2,2024-11-09,OT
NYR_DET_2024-11-09,NYR,2024020228,away,4,1,2,2024-11-09,REG
NYR_DET_2024-11-09,DET,2024020228,home,0,0,2,2024-11-09,REG
NJD_NYI_2024-11-09,NJD,2024020231,away,4,1,2,2024-11-09,OT
NJD_NYI_2024-11-09,NYI,2024020231,home,3,0,2,2024-11-09,OT
UTA_NSH_2024-11-09,UTA,2024020232,away,0,0,2,2024-11-09,REG
UTA_NSH_2024-11-09,NSH,2024020232,home,4,1,2,2024-11-09,REG
CAR_COL_2024-11-09,CAR,2024020233,away,4,0,2,2024-11-09,REG
CAR_COL_2024-11-09,COL,2024020233,home,6,1,2,2024-11-09,REG
CBJ_LAK_2024-11-09,CBJ,2024020234,away,2,0,2,2024-11-09,REG
CBJ_LAK_2024-11-09,LAK,2024020234,home,5,1,2,2024-11-09,REG
EDM_VAN_2024-11-09,EDM,2024020235,away,7,1,2,2024-11-09,REG
EDM_VAN_2024-11-09,VAN,2024020235,home,3,0,2,2024-11-09,REG
SJS_NJD_2024-11-10,SJS,2024020236,away,1,1,2,2024-11-10,REG
SJS_NJD_2024-11-10,NJD,2024020236,home,0,0,2,2024-11-10,REG
MIN_CHI_2024-11-10,MIN,2024020237,away,1,0,2,2024-11-10,OT
MIN_CHI_2024-11-10,CHI,2024020237,home,2,1,2,2024-11-10,OT
CBJ_ANA_2024-11-10,CBJ,2024020238,away,2,0,2,2024-11-10,REG
CBJ_ANA_2024-11-10,ANA,2024020238,home,4,1,2,2024-11-10,REG
MTL_BUF_2024-11-11,MTL,2024020239,away,7,1,2,2024-11-11,REG
MTL_BUF_2024-11-11,BUF,2024020239,home,5,0,2,2024-11-11,REG
DAL_PIT_2024-11-11,DAL,2024020241,away,7,1,2,2024-11-11,REG
DAL_PIT_2024-11-11,PIT,2024020241,home,1,0,2,2024-11-11,REG
SJS_PHI_2024-11-11,SJS,2024020240,away,3,0,2,2024-11-11,SO
SJS_PHI_2024-11-11,PHI,2024020240,home,4,1,2,2024-11-11,SO
LAK_CGY_2024-11-11,LAK,2024020242,away,1,0,2,2024-11-11,REG
LAK_CGY_2024-11-11,CGY,2024020242,home,3,1,2,2024-11-11,REG
NSH_COL_2024-11-11,NSH,2024020243,away,2,0,2,2024-11-11,OT
NSH_COL_2024-11-11,COL,2024020243,home,3,1,2,2024-11-11,OT
CAR_VGK_2024-11-11,CAR,2024020244,away,5,1,2,2024-11-11,REG
CAR_VGK_2024-11-11,VGK,2024020244,home,2,0,2,2024-11-11,REG
WPG_NYR_2024-11-12,WPG,2024020247,away,6,1,2,2024-11-12,REG
WPG_NYR_2024-11-12,NYR,2024020247,home,3,0,2,2024-11-12,REG
OTT_TOR_2024-11-12,OTT,2024020245,away,3,1,2,2024-11-12,REG
OTT_TOR_2024-11-12,TOR,2024020245,home,0,0,2,2024-11-12,REG
NJD_FLA_2024-11-12,NJD,2024020246,away,4,1,2,2024-11-12,REG
NJD_FLA_2024-11-12,FLA,2024020246,home,1,0,2,2024-11-12,REG
BOS_STL_2024-11-12,BOS,2024020248,away,3,1,2,2024-11-12,REG
BOS_STL_2024-11-12,STL,2024020248,home,2,0,2,2024-11-12,REG
NYI_EDM_2024-11-12,NYI,2024020249,away,3,0,2,2024-11-12,OT
NYI_EDM_2024-11-12,EDM,2024020249,home,4,1,2,2024-11-12,OT
CBJ_SEA_2024-11-12,CBJ,2024020251,away,2,0,2,2024-11-12,REG
CBJ_SEA_2024-11-12,SEA,2024020251,home,5,1,2,2024-11-12,REG
CGY_VAN_2024-11-12,CGY,2024020250,away,1,0,2,2024-11-12,REG
CGY_VAN_2024-11-12,VAN,2024020250,home,3,1,2,2024-11-12,REG
TOR_WSH_2024-11-13,TOR,2024020253,away,4,1,2,2024-11-13,OT
TOR_WSH_2024-11-13,WSH,2024020253,home,3,0,2,2024-11-13,OT
DET_PIT_2024-11-13,DET,2024020252,away,3,1,2,2024-11-13,OT
DET_PIT_2024-11-13,PIT,2024020252,home,2,0,2,2024-11-13,OT
CAR_UTA_2024-11-13,CAR,2024020254,away,1,0,2,2024-11-13,REG
CAR_UTA_2024-11-13,UTA,2024020254,home,4,1,2,2024-11-13,REG
LAK_COL_2024-11-13,LAK,2024020255,away,2,0,2,2024-11-13,REG
LAK_COL_2024-11-13,COL,2024020255,home,4,1,2,2024-11-13,REG
VGK_ANA_2024-11-13,VGK,2024020256,away,3,1,2,2024-11-13,REG
VGK_ANA_2024-11-13,ANA,2024020256,home,2,0,2,2024-11-13,REG
NJD_FLA_2024-11-14,NJD,2024020260,away,6,1,2,2024-11-14,REG
NJD_FLA_2024-11-14,FLA,2024020260,home,2,0,2,2024-11-14,REG
SJS_NYR_2024-11-14,SJS,2024020261,away,2,0,2,2024-11-14,REG
SJS_NYR_2024-11-14,NYR,2024020261,home,3,1,2,2024-11-14,REG
WPG_TBL_2024-11-14,WPG,2024020259,away,1,0,2,2024-11-14,REG
WPG_TBL_2024-11-14,TBL,2024020259,home,4,1,2,2024-11-14,REG
PHI_OTT_2024-11-14,PHI,2024020258,away,5,1,2,2024-11-14,OT
PHI_OTT_2024-11-14,OTT,2024020258,home,4,0,2,2024-11-14,OT
STL_BUF_2024-11-14,STL,2024020257,away,3,0,2,2024-11-14,OT
STL_BUF_2024-11-14,BUF,2024020257,home,4,1,2,2024-11-14,OT
BOS_DAL_2024-11-14,BOS,2024020262,away,2,0,2,2024-11-14,REG
BOS_DAL_2024-11-14,DAL,2024020262,home,7,1,2,2024-11-14,REG
MTL_MIN_2024-11-14,MTL,2024020263,away,0,0,2,2024-11-14,REG
MTL_MIN_2024-11-14,MIN,2024020263,home,3,1,2,2024-11-14,REG
NSH_EDM_2024-11-14,NSH,2024020264,away,2,0,2,2024-11-14,OT
NSH_EDM_2024-11-14,EDM,2024020264,home,3,1,2,2024-11-14,OT
NYI_VAN_2024-11-14,NYI,2024020265,away,5,1,2,2024-11-14,REG
NYI_VAN_2024-11-14,VAN,2024020265,home,2,0,2,2024-11-14,REG
CHI_SEA_2024-11-14,CHI,2024020266,away,1,0,2,2024-11-14,REG
CHI_SEA_2024-11-14,SEA,2024020266,home,3,1,2,2024-11-14,REG
PIT_CBJ_2024-11-15,PIT,2024020267,away,2,0,2,2024-11-15,REG
PIT_CBJ_2024-11-15,CBJ,2024020267,home,6,1,2,2024-11-15,REG
VGK_UTA_2024-11-15,VGK,2024020270,away,4,1,2,2024-11-15,REG
VGK_UTA_2024-11-15,UTA,2024020270,home,2,0,2,2024-11-15,REG
NSH_CGY_2024-11-15,NSH,2024020269,away,0,0,2,2024-11-15,REG
NSH_CGY_2024-11-15,CGY,2024020269,home,2,1,2,2024-11-15,REG
WSH_COL_2024-11-15,WSH,2024020268,away,5,1,2,2024-11-15,REG
WSH_COL_2024-11-15,COL,2024020268,home,2,0,2,2024-11-15,REG
DET_ANA_2024-11-15,DET,2024020271,away,4,0,2,2024-11-15,REG
DET_ANA_2024-11-15,ANA,2024020271,home,6,1,2,2024-11-15,REG
STL_BOS_2024-11-16,STL,2024020272,away,3,1,2,2024-11-16,OT
STL_BOS_2024-11-16,BOS,2024020272,home,2,0,2,2024-11-16,OT
NYI_SEA_2024-11-16,NYI,2024020273,away,2,0,2,2024-11-16,REG
NYI_SEA_2024-11-16,SEA,2024020273,home,3,1,2,2024-11-16,REG
WPG_FLA_2024-11-16,WPG,2024020277,away,0,0,2,2024-11-16,REG
WPG_FLA_2024-11-16,FLA,2024020277,home,5,1,2,2024-11-16,REG
EDM_TOR_2024-11-16,EDM,2024020274,away,3,0,2,2024-11-16,OT
EDM_TOR_2024-11-16,TOR,2024020274,home,4,1,2,2024-11-16,OT
SJS_PIT_2024-11-16,SJS,2024020279,away,3,0,2,2024-11-16,SO
SJS_PIT_2024-11-16,PIT,2024020279,home,4,1,2,2024-11-16,SO
BUF_PHI_2024-11-16,BUF,2024020278,away,2,0,2,2024-11-16,REG
BUF_PHI_2024-11-16,PHI,2024020278,home,5,1,2,2024-11-16,REG
OTT_CAR_2024-11-16,OTT,2024020280,away,0,0,2,2024-11-16,REG
OTT_CAR_2024-11-16,CAR,2024020280,home,4,1,2,2024-11-16,REG
NJD_TBL_2024-11-16,NJD,2024020276,away,0,0,2,2024-11-16,REG
NJD_TBL_2024-11-16,TBL,2024020276,home,4,1,2,2024-11-16,REG
CBJ_MTL_2024-11-16,CBJ,2024020275,away,1,0,2,2024-11-16,REG
CBJ_MTL_2024-11-16,MTL,2024020275,home,5,1,2,2024-11-16,REG
DAL_MIN_2024-11-16,DAL,2024020281,away,2,1,2,2024-11-16,REG
DAL_MIN_2024-11-16,MIN,2024020281,home,1,0,2,2024-11-16,REG
DET_LAK_2024-11-16,DET,2024020282,away,1,0,2,2024-11-16,REG
DET_LAK_2024-11-16,LAK,2024020282,home,4,1,2,2024-11-16,REG
CHI_VAN_2024-11-16,CHI,2024020283,away,1,0,2,2024-11-16,REG
CHI_VAN_2024-11-16,VAN,2024020283,home,4,1,2,2024-11-16,REG
STL_CAR_2024-11-17,STL,2024020284,away,1,0,2,2024-11-17,REG
STL_CAR_2024-11-17,CAR,2024020284,home,4,1,2,2024-11-17,REG
WSH_VGK_2024-11-17,WSH,2024020286,away,5,1,2,2024-11-17,REG
WSH_VGK_2024-11-17,VGK,2024020286,home,2,0,2,2024-11-17,REG
NYR_SEA_2024-11-17,NYR,2024020287,away,2,1,2,2024-11-17,REG
NYR_SEA_2024-11-17,SEA,2024020287,home,0,0,2,2024-11-17,REG
NSH_VAN_2024-11-17,NSH,2024020285,away,5,1,2,2024-11-17,REG
NSH_VAN_2024-11-17,VAN,2024020285,home,3,0,2,2024-11-17,REG
CBJ_BOS_2024-11-18,CBJ,2024020288,away,5,1,2,2024-11-18,REG
CBJ_BOS_2024-11-18,BOS,2024020288,home,1,0,2,2024-11-18,REG
COL_PHI_2024-11-18,COL,2024020289,away,3,1,2,2024-11-18,REG
COL_PHI_2024-11-18,PHI,2024020289,home,2,0,2,2024-11-18,REG
EDM_MTL_2024-11-18,EDM,2024020290,away,0,0,2,2024-11-18,REG
EDM_MTL_2024-11-18,MTL,2024020290,home,3,1,2,2024-11-18,REG
ANA_DAL_2024-11-18,ANA,2024020291,away,4,1,2,2024-11-18,REG
ANA_DAL_2024-11-18,DAL,2024020291,home,2,0,2,2024-11-18,REG
WSH_UTA_2024-11-18,WSH,2024020292,away,6,1,2,2024-11-18,REG
WSH_UTA_2024-11-18,UTA,2024020292,home,2,0,2,2024-11-18,REG
DET_SJS_2024-11-18,DET,2024020293,away,4,0,2,2024-11-18,OT
DET_SJS_2024-11-18,SJS,2024020293,home,5,1,2,2024-11-18,OT
EDM_OTT_2024-11-19,EDM,2024020294,away,5,1,2,2024-11-19,REG
EDM_OTT_2024-11-19,OTT,2024020294,home,2,0,2,2024-11-19,REG
TBL_PIT_2024-11-19,TBL,2024020295,away,3,1,2,2024-11-19,OT
TBL_PIT_2024-11-19,PIT,2024020295,home,2,0,2,2024-11-19,OT
MIN_STL_2024-11-19,MIN,2024020296,away,4,1,2,2024-11-19,REG
MIN_STL_2024-11-19,STL,2024020296,home,2,0,2,2024-11-19,REG
FLA_WPG_2024-11-19,FLA,2024020297,away,3,0,2,2024-11-19,REG
FLA_WPG_2024-11-19,WPG,2024020297,home,6,1,2,2024-11-19,REG
ANA_CHI_2024-11-19,ANA,2024020298,away,3,1,2,2024-11-19,REG
ANA_CHI_2024-11-19,CHI,2024020298,home,2,0,2,2024-11-19,REG
NYI_CGY_2024-11-19,NYI,2024020299,away,1,0,2,2024-11-19,SO
NYI_CGY_2024-11-19,CGY,2024020299,home,2,1,2,2024-11-19,SO
NYR_VAN_2024-11-19,NYR,2024020300,away,4,1,2,2024-11-19,REG
NYR_VAN_2024-11-19,VAN,2024020300,home,3,0,2,2024-11-19,REG
VGK_TOR_2024-11-20,VGK,2024020301,away,0,0,2,2024-11-20,REG
VGK_TOR_2024-11-20,TOR,2024020301,home,3,1,2,2024-11-20,REG
CAR_PHI_2024-11-20,CAR,2024020302,away,4,1,2,2024-11-20,REG
CAR_PHI_2024-11-20,PHI,2024020302,home,1,0,2,2024-11-20,REG
SJS_DAL_2024-11-20,SJS,2024020303,away,2,0,2,2024-11-20,REG
SJS_DAL_2024-11-20,DAL,2024020303,home,5,1,2,2024-11-20,REG
NSH_SEA_2024-11-20,NSH,2024020304,away,0,0,2,2024-11-20,REG
NSH_SEA_2024-11-20,SEA,2024020304,home,3,1,2,2024-11-20,REG
BUF_LAK_2024-11-20,BUF,2024020305,away,1,1,2,2024-11-20,REG
BUF_LAK_2024-11-20,LAK,2024020305,home,0,0,2,2024-11-20,REG
CAR_NJD_2024-11-21,CAR,2024020309,away,2,0,2,2024-11-21,REG
CAR_NJD_2024-11-21,NJD,2024020309,home,4,1,2,2024-11-21,REG
UTA_BOS_2024-11-21,UTA,2024020306,away,0,0,2,2024-11-21,REG
UTA_BOS_2024-11-21,BOS,2024020306,home,1,1,2,2024-11-21,REG
TBL_CBJ_2024-11-21,TBL,2024020311,away,6,0,2,2024-11-21,OT
TBL_CBJ_2024-11-21,CBJ,2024020311,home,7,1,2,2024-11-21,OT
COL_WSH_2024-11-21,COL,2024020310,away,2,1,2,2024-11-21,REG
COL_WSH_2024-11-21,WSH,2024020310,home,1,0,2,2024-11-21,REG
NYI_DET_2024-11-21,NYI,2024020308,away,1,0,2,2024-11-21,REG
NYI_DET_2024-11-21,DET,2024020308,home,2,1,2,2024-11-21,REG
VGK_OTT_2024-11-21,VGK,2024020307,away,3,1,2,2024-11-21,REG
VGK_OTT_2024-11-21,OTT,2024020307,home,2,0,2,2024-11-21,REG
SJS_STL_2024-11-21,SJS,2024020312,away,2,0,2,2024-11-21,SO
SJS_STL_2024-11-21,STL,2024020312,home,3,1,2,2024-11-21,SO
FLA_CHI_2024-11-21,FLA,2024020313,away,1,0,2,2024-11-21,REG
FLA_CHI_2024-11-21,CHI,2024020313,home,3,1,2,2024-11-21,REG
NYR_CGY_2024-11-21,NYR,2024020314,away,2,0,2,2024-11-21,REG
NYR_CGY_2024-11-21,CGY,2024020314,home,3,1,2,2024-11-21,REG
MIN_EDM_2024-11-21,MIN,2024020315,away,5,1,2,2024-11-21,REG
MIN_EDM_2024-11-21,EDM,2024020315,home,3,0,2,2024-11-21,REG
WPG_PIT_2024-11-22,WPG,2024020316,away,4,1,2,2024-11-22,REG
WPG_PIT_2024-11-22,PIT,2024020316,home,1,0,2,2024-11-22,REG
BUF_ANA_2024-11-22,BUF,2024020317,away,3,1,2,2024-11-22,OT
BUF_ANA_2024-11-22,ANA,2024020317,home,2,0,2,2024-11-22,OT
CHI_PHI_2024-11-23,CHI,2024020318,away,2,0,2,2024-11-23,OT
CHI_PHI_2024-11-23,PHI,2024020318,home,3,1,2,2024-11-23,OT
MIN_CGY_2024-11-23,MIN,2024020319,away,3,0,2,2024-11-23,SO
MIN_CGY_2024-11-23,CGY,2024020319,home,4,1,2,2024-11-23,SO
SEA_LAK_2024-11-23,SEA,2024020320,away,1,0,2,2024-11-23,REG
SEA_LAK_2024-11-23,LAK,2024020320,home,2,1,2,2024-11-23,REG
COL_FLA_2024-11-23,COL,2024020321,away,7,1,2,2024-11-23,REG
COL_FLA_2024-11-23,FLA,2024020321,home,4,0,2,2024-11-23,REG
WPG_NSH_2024-11-23,WPG,2024020329,away,1,0,2,2024-11-23,REG
WPG_NSH_2024-11-23,NSH,2024020329,home,4,1,2,2024-11-23,REG
NJD_WSH_2024-11-23,NJD,2024020327,away,3,1,2,2024-11-23,REG
NJD_WSH_2024-11-23,WSH,2024020327,home,2,0,2,2024-11-23,REG
VAN_OTT_2024-11-23,VAN,2024020323,away,4,1,2,2024-11-23,REG
VAN_OTT_2024-11-23,OTT,2024020323,home,3,0,2,2024-11-23,REG
BOS_DET_2024-11-23,BOS,2024020324,away,2,1,2,2024-11-23,REG
BOS_DET_2024-11-23,DET,2024020324,home,1,0,2,2024-11-23,REG
CAR_CBJ_2024-11-23,CAR,2024020328,away,4,0,2,2024-11-23,SO
CAR_CBJ_2024-11-23,CBJ,2024020328,home,5,1,2,2024-11-23,SO
DAL_TBL_2024-11-23,DAL,2024020325,away,4,1,2,2024-11-23,REG
DAL_TBL_2024-11-23,TBL,2024020325,home,2,0,2,2024-11-23,REG
VGK_MTL_2024-11-23,VGK,2024020322,away,6,1,2,2024-11-23,REG
VGK_MTL_2024-11-23,MTL,2024020322,home,2,0,2,2024-11-23,REG
UTA_PIT_2024-11-23,UTA,2024020326,away,6,1,2,2024-11-23,REG
UTA_PIT_2024-11-23,PIT,2024020326,home,1,0,2,2024-11-23,REG
STL_NYI_2024-11-23,STL,2024020330,away,1,0,2,2024-11-23,REG
STL_NYI_2024-11-23,NYI,2024020330,home,3,1,2,2024-11-23,REG
BUF_SJS_2024-11-23,BUF,2024020331,away,4,1,2,2024-11-23,REG
BUF_SJS_2024-11-23,SJS,2024020331,home,2,0,2,2024-11-23,REG
NYR_EDM_2024-11-23,NYR,2024020332,away,2,0,2,2024-11-23,REG
NYR_EDM_2024-11-23,EDM,2024020332,home,6,1,2,2024-11-23,REG
UTA_TOR_2024-11-24,UTA,2024020333,away,2,0,2,2024-11-24,REG
UTA_TOR_2024-11-24,TOR,2024020333,home,3,1,2,2024-11-24,REG
DAL_CAR_2024-11-25,DAL,2024020339,away,4,0,2,2024-11-25,REG
